id,score,essay_id,metric_id
5738,3.21,234,41
5739,1.71,234,42
5740,70.86,235,1
5741,7.25,235,2
5742,91.35,235,3
5743,29.96,235,4
5744,67.03,235,5
5745,51.22,235,6
5746,77.27,235,7
5747,85.02,235,8
5748,5.80,235,9
5749,70.74,235,10
5750,41.09,235,11
5751,6.29,235,12
5752,35.46,235,13
5753,15.43,235,14
5754,13.89,235,15
5755,7.10,235,16
5756,6.90,235,17
5757,9.74,235,18
5758,6.74,235,19
5759,55.06,235,20
5760,56.34,235,21
5761,6.46,235,22
5762,84.77,235,23
5763,59.22,235,24
5764,5.56,235,25
5765,5.05,235,27
5766,4.00,235,28
5767,6.00,235,29
5768,4.00,235,30
5769,2.00,235,31
5770,8.00,235,32
5771,13.00,235,33
5772,0.00,235,34
5773,0.00,235,35
5774,0.00,235,36
5775,73.00,235,37
5776,166.00,235,38
5777,231.00,235,39
5778,82.33,235,40
5779,4.57,235,41
5780,1.05,235,42
5781,47.73,236,1
5782,91.67,236,2
5783,88.94,236,3
5784,19.59,236,4
5785,35.70,236,5
5786,86.55,236,6
5787,9.14,236,7
5788,77.51,236,8
5789,43.99,236,9
5790,59.56,236,10
5791,94.87,236,11
5792,23.03,236,12
5793,93.48,236,13
5794,46.77,236,14
5795,82.54,236,15
5796,0.67,236,16
5797,5.80,236,17
5798,83.29,236,18
5799,6.66,236,19
5800,94.54,236,20
5801,1.21,236,21
5802,5.78,236,22
5803,49.76,236,23
5804,51.27,236,24
5805,3.54,236,25
5806,5.35,236,27
5807,10.00,236,28
5808,6.00,236,29
5809,7.00,236,30
5810,16.00,236,31
5811,15.00,236,32
5812,16.00,236,33
5813,0.00,236,34
5814,0.00,236,35
5815,0.00,236,36
5816,244.00,236,37
5817,200.00,236,38
5818,176.00,236,39
5819,11.29,236,40
5820,1.81,236,41
5821,2.14,236,42
5822,81.08,237,1
5823,92.14,237,2
5824,72.57,237,3
5825,39.62,237,4
5826,44.03,237,5
5827,46.34,237,6
5828,78.09,237,7
5829,77.30,237,8
5830,53.39,237,9
5831,9.21,237,10
5832,60.32,237,11
5833,13.22,237,12
5834,45.56,237,13
5835,93.91,237,14
5836,20.46,237,15
5837,16.20,237,16
5838,94.29,237,17
5839,25.31,237,18
5840,5.68,237,19
5841,16.58,237,20
5842,22.43,237,21
5843,6.40,237,22
5844,50.76,237,23
5845,91.41,237,24
5846,1.50,237,25
5847,4.23,237,27
5848,2.00,237,28
5849,5.00,237,29
5850,5.00,237,30
5851,16.00,237,31
5852,1.00,237,32
5853,14.00,237,33
5854,0.00,237,34
5855,0.00,237,35
5856,0.00,237,36
5857,131.00,237,37
5858,80.00,237,38
5859,109.00,237,39
5860,93.34,237,40
5861,2.11,237,41
5862,3.45,237,42
5863,2.62,238,1
5864,80.78,238,2
5865,32.09,238,3
5866,60.28,238,4
5867,53.32,238,5
5868,96.46,238,6
5869,84.61,238,7
5870,76.60,238,8
5871,64.01,238,9
5872,75.50,238,10
5873,6.55,238,11
5874,22.09,238,12
5875,75.52,238,13
5876,5.87,238,14
5877,38.37,238,15
5878,13.38,238,16
5879,88.43,238,17
5880,63.29,238,18
5881,6.48,238,19
5882,76.70,238,20
5883,92.95,238,21
5884,5.26,238,22
5885,36.98,238,23
5886,36.79,238,24
5887,1.68,238,25
5888,1.48,238,27
5889,6.00,238,28
5890,10.00,238,29
5891,3.00,238,30
5892,1.00,238,31
5893,1.00,238,32
5894,10.00,238,33
5895,0.00,238,34
5896,0.00,238,35
5897,0.00,238,36
5898,73.00,238,37
5899,99.00,238,38
5900,165.00,238,39
5901,81.04,238,40
5902,3.32,238,41
5903,4.38,238,42
5904,25.24,239,1
5905,28.57,239,2
5906,7.46,239,3
5907,54.58,239,4
5908,96.54,239,5
5909,37.39,239,6
5910,55.16,239,7
5911,10.09,239,8
5912,79.08,239,9
5913,32.87,239,10
5914,12.54,239,11
5915,46.90,239,12
5916,90.17,239,13
5917,14.02,239,14
5918,72.02,239,15
5919,81.52,239,16
5920,44.11,239,17
5921,48.87,239,18
5922,5.74,239,19
5923,67.73,239,20
5924,46.64,239,21
5925,5.37,239,22
5926,31.60,239,23
5927,12.22,239,24
5928,5.50,239,25
5929,3.53,239,27
5930,8.00,239,28
5931,9.00,239,29
5932,2.00,239,30
5933,17.00,239,31
5934,20.00,239,32
5935,3.00,239,33
5936,0.00,239,34
5937,0.00,239,35
5938,0.00,239,36
5939,206.00,239,37
5940,150.00,239,38
5941,83.00,239,39
5942,51.41,239,40
5943,2.32,239,41
5944,1.10,239,42
5945,30.21,240,1
5946,2.57,240,2
5947,32.85,240,3
5948,1.10,240,4
5949,36.92,240,5
5950,16.49,240,6
5951,30.70,240,7
5952,73.56,240,8
5953,34.05,240,9
5954,22.38,240,10
5955,34.96,240,11
5956,87.61,240,12
5957,82.01,240,13
5958,99.27,240,14
5959,43.53,240,15
5960,36.02,240,16
5961,8.21,240,17
5962,16.43,240,18
5963,6.68,240,19
5964,28.20,240,20
5965,67.40,240,21
5966,6.85,240,22
5967,75.62,240,23
5968,75.30,240,24
5969,5.47,240,25
5970,3.80,240,27
5971,1.00,240,28
5972,2.00,240,29
5973,1.00,240,30
5974,8.00,240,31
5975,10.00,240,32
5976,17.00,240,33
5977,0.00,240,34
5978,0.00,240,35
5979,0.00,240,36
5980,177.00,240,37
5981,171.00,240,38
5982,127.00,240,39
5983,42.58,240,40
5984,4.35,240,41
5985,3.03,240,42
5986,43.72,241,1
5987,53.69,241,2
5988,50.55,241,3
5989,77.90,241,4
5990,42.45,241,5
5991,75.28,241,6
5992,86.58,241,7
5993,87.07,241,8
5994,71.56,241,9
5995,93.11,241,10
5996,59.45,241,11
5997,91.73,241,12
5998,25.35,241,13
5999,91.01,241,14
6000,10.62,241,15
6001,17.67,241,16
6002,65.40,241,17
6003,57.14,241,18
6004,6.23,241,19
6005,51.28,241,20
6006,47.86,241,21
6007,5.34,241,22
6008,81.37,241,23
6009,66.94,241,24
6010,4.03,241,25
6011,4.41,241,27
6012,2.00,241,28
6013,6.00,241,29
6014,1.00,241,30
6015,6.00,241,31
6016,16.00,241,32
6017,20.00,241,33
6018,0.00,241,34
6019,0.00,241,35
6020,0.00,241,36
6021,123.00,241,37
6022,98.00,241,38
6023,116.00,241,39
6024,72.34,241,40
6025,1.76,241,41
6026,5.89,241,42
6027,88.68,242,1
6028,4.37,242,2
6029,99.01,242,3
6030,94.73,242,4
6031,57.61,242,5
6032,57.92,242,6
6033,12.64,242,7
6034,51.40,242,8
6035,6.94,242,9
6036,50.95,242,10
6037,97.50,242,11
6038,42.35,242,12
6039,79.39,242,13
6040,80.52,242,14
6041,17.37,242,15
6042,0.98,242,16
6043,92.31,242,17
6044,81.41,242,18
6045,6.47,242,19
6046,91.15,242,20
6047,48.43,242,21
6048,5.45,242,22
6049,51.94,242,23
6050,94.60,242,24
6051,1.12,242,25
6052,5.14,242,27
6053,3.00,242,28
6054,10.00,242,29
6055,8.00,242,30
6056,20.00,242,31
6057,1.00,242,32
6058,10.00,242,33
6059,0.00,242,34
6060,0.00,242,35
6061,0.00,242,36
6062,239.00,242,37
6063,208.00,242,38
6064,67.00,242,39
6065,31.44,242,40
6066,5.26,242,41
6067,4.21,242,42
6068,77.70,243,1
6069,41.09,243,2
6070,86.35,243,3
6071,70.31,243,4
6072,35.24,243,5
6073,22.83,243,6
6074,29.37,243,7
6075,0.80,243,8
6076,17.08,243,9
6077,79.82,243,10
6078,20.85,243,11
6079,5.99,243,12
6080,66.43,243,13
6081,5.98,243,14
6082,53.67,243,15
6083,21.57,243,16
6084,20.91,243,17
6085,74.05,243,18
6086,5.47,243,19
6087,32.12,243,20
6088,94.69,243,21
6089,5.03,243,22
6090,68.77,243,23
6091,13.95,243,24
6092,2.51,243,25
6093,1.37,243,27
6094,1.00,243,28
6095,9.00,243,29
6096,6.00,243,30
6097,20.00,243,31
6098,15.00,243,32
6099,16.00,243,33
6100,0.00,243,34
6101,0.00,243,35
6102,0.00,243,36
6103,53.00,243,37
6104,133.00,243,38
6105,214.00,243,39
6106,19.67,243,40
6107,2.05,243,41
6108,1.64,243,42
6109,58.81,244,1
6110,98.31,244,2
6111,92.69,244,3
6112,58.64,244,4
6113,16.14,244,5
6114,63.18,244,6
6115,84.71,244,7
6116,79.47,244,8
6117,64.13,244,9
6118,6.45,244,10
6119,56.75,244,11
6120,44.19,244,12
6121,89.17,244,13
6122,52.00,244,14
6123,17.82,244,15
6124,7.95,244,16
6125,52.71,244,17
6126,65.66,244,18
6127,6.06,244,19
6128,28.11,244,20
6129,51.54,244,21
6130,5.80,244,22
6131,69.02,244,23
6132,29.99,244,24
6133,5.66,244,25
6134,5.06,244,27
6135,4.00,244,28
6136,5.00,244,29
6137,5.00,244,30
6138,20.00,244,31
6139,9.00,244,32
6140,3.00,244,33
6141,0.00,244,34
6142,0.00,244,35
6143,0.00,244,36
6144,219.00,244,37
6145,114.00,244,38
6146,183.00,244,39
6147,77.68,244,40
6148,5.33,244,41
6149,2.47,244,42
6150,65.00,245,1
6151,93.89,245,2
6152,39.29,245,3
6153,53.01,245,4
6154,10.49,245,5
6155,6.23,245,6
6156,82.28,245,7
6157,32.78,245,8
6158,44.76,245,9
6159,23.64,245,10
6160,1.69,245,11
6161,90.28,245,12
6162,44.63,245,13
6163,52.09,245,14
6164,37.40,245,15
6165,9.53,245,16
6166,31.69,245,17
6167,50.12,245,18
6168,6.31,245,19
6169,16.07,245,20
6170,56.50,245,21
6171,6.58,245,22
6172,31.34,245,23
6173,88.19,245,24
6174,5.23,245,25
6175,5.83,245,27
6176,3.00,245,28
6177,10.00,245,29
6178,5.00,245,30
6179,13.00,245,31
6180,13.00,245,32
6181,20.00,245,33
6182,0.00,245,34
6183,0.00,245,35
6184,0.00,245,36
6185,116.00,245,37
6186,199.00,245,38
6187,132.00,245,39
6188,10.76,245,40
6189,1.22,245,41
6190,1.17,245,42
6191,58.13,246,1
6192,62.00,246,2
6193,70.10,246,3
6194,45.54,246,4
6195,96.51,246,5
6196,39.33,246,6
6197,50.94,246,7
6198,8.96,246,8
6199,44.67,246,9
6200,60.92,246,10
6201,6.25,246,11
6202,26.75,246,12
6203,16.23,246,13
6204,28.79,246,14
6205,13.34,246,15
6206,45.27,246,16
6207,51.39,246,17
6208,7.46,246,18
6209,5.43,246,19
6210,94.31,246,20
6211,66.46,246,21
6212,5.14,246,22
6213,28.47,246,23
6214,49.12,246,24
6215,5.80,246,25
6216,4.68,246,27
6217,2.00,246,28
6218,1.00,246,29
6219,4.00,246,30
6220,12.00,246,31
6221,19.00,246,32
6222,2.00,246,33
6223,0.00,246,34
6224,0.00,246,35
6225,0.00,246,36
6226,127.00,246,37
6227,236.00,246,38
6228,219.00,246,39
6229,27.62,246,40
6230,4.37,246,41
6231,4.32,246,42
6232,66.90,247,1
6233,16.48,247,2
6234,19.06,247,3
6235,25.15,247,4
6236,90.37,247,5
6237,52.16,247,6
6238,28.60,247,7
6239,43.44,247,8
6240,45.11,247,9
6241,17.24,247,10
6242,32.04,247,11
6243,92.22,247,12
6244,81.40,247,13
6245,55.97,247,14
6246,73.43,247,15
6247,23.40,247,16
6248,2.91,247,17
6249,42.47,247,18
6250,5.89,247,19
6251,48.90,247,20
6252,6.56,247,21
6253,5.20,247,22
6254,81.18,247,23
6255,52.52,247,24
6256,4.63,247,25
6257,3.91,247,27
6258,5.00,247,28
6259,6.00,247,29
6260,10.00,247,30
6261,4.00,247,31
6262,11.00,247,32
6263,20.00,247,33
6264,0.00,247,34
6265,0.00,247,35
6266,0.00,247,36
6267,213.00,247,37
6268,191.00,247,38
6269,77.00,247,39
6270,43.32,247,40
6271,5.88,247,41
6272,5.54,247,42
6273,19.94,248,1
6274,22.79,248,2
6275,3.25,248,3
6276,8.81,248,4
6277,54.15,248,5
6278,43.49,248,6
6279,70.27,248,7
6280,96.00,248,8
6281,82.95,248,9
6282,76.41,248,10
6283,32.60,248,11
6284,84.50,248,12
6285,25.71,248,13
6286,92.56,248,14
6287,62.99,248,15
6288,27.40,248,16
6289,32.88,248,17
6290,51.30,248,18
6291,6.35,248,19
6292,61.79,248,20
6293,19.09,248,21
6294,5.64,248,22
6295,41.26,248,23
6296,27.02,248,24
6297,3.20,248,25
6298,4.56,248,27
6299,7.00,248,28
6300,8.00,248,29
6301,8.00,248,30
6302,15.00,248,31
6303,19.00,248,32
6304,17.00,248,33
6305,0.00,248,34
6306,0.00,248,35
6307,0.00,248,36
6308,189.00,248,37
6309,91.00,248,38
6310,81.00,248,39
6311,47.98,248,40
6312,2.14,248,41
6313,4.82,248,42
6314,44.89,249,1
6315,99.10,249,2
6316,28.66,249,3
6317,0.73,249,4
6318,31.52,249,5
6319,71.73,249,6
6320,71.53,249,7
6321,83.93,249,8
6322,65.00,249,9
6323,41.42,249,10
6324,75.18,249,11
6325,0.85,249,12
6326,71.83,249,13
6327,31.81,249,14
6328,5.71,249,15
6329,38.33,249,16
6330,64.91,249,17
6331,49.11,249,18
6332,5.48,249,19
6333,53.33,249,20
6334,58.87,249,21
6335,6.91,249,22
6336,35.02,249,23
6337,79.48,249,24
6338,1.95,249,25
6339,1.92,249,27
6340,6.00,249,28
6341,9.00,249,29
6342,6.00,249,30
6343,13.00,249,31
6344,20.00,249,32
6345,8.00,249,33
6346,0.00,249,34
6347,0.00,249,35
6348,0.00,249,36
6349,215.00,249,37
6350,190.00,249,38
6351,112.00,249,39
6352,44.79,249,40
6353,1.21,249,41
6354,2.17,249,42
6355,55.96,250,1
6356,83.19,250,2
6357,50.44,250,3
6358,84.27,250,4
6359,40.66,250,5
6360,78.77,250,6
6361,91.07,250,7
6362,98.64,250,8
6363,70.20,250,9
6364,61.44,250,10
6365,9.13,250,11
6366,14.29,250,12
6367,27.55,250,13
6368,86.63,250,14
6369,96.13,250,15
6370,61.30,250,16
6371,83.51,250,17
6372,67.86,250,18
6373,5.97,250,19
6374,63.70,250,20
6375,79.83,250,21
6376,5.24,250,22
6377,5.82,250,23
6378,94.38,250,24
6379,3.71,250,25
6380,5.28,250,27
6381,7.00,250,28
6382,10.00,250,29
6383,10.00,250,30
6384,7.00,250,31
6385,16.00,250,32
6386,20.00,250,33
6387,0.00,250,34
6388,0.00,250,35
6389,0.00,250,36
6390,198.00,250,37
6391,76.00,250,38
6392,227.00,250,39
6393,88.77,250,40
6394,3.60,250,41
6395,4.32,250,42
6396,72.83,251,1
6397,57.58,251,2
6398,29.19,251,3
6399,23.54,251,4
6400,22.35,251,5
6401,71.52,251,6
6402,41.22,251,7
6403,68.35,251,8
6404,53.15,251,9
6405,23.82,251,10
6406,79.14,251,11
6407,63.08,251,12
6408,99.11,251,13
6409,17.32,251,14
6410,95.03,251,15
6411,87.81,251,16
6412,36.92,251,17
6413,29.09,251,18
6414,6.96,251,19
6415,92.41,251,20
6416,50.57,251,21
6417,5.74,251,22
6418,69.26,251,23
6419,40.37,251,24
6420,2.33,251,25
6421,4.71,251,27
6422,2.00,251,28
6423,9.00,251,29
6424,5.00,251,30
6425,12.00,251,31
6426,8.00,251,32
6427,10.00,251,33
6428,0.00,251,34
6429,0.00,251,35
6430,0.00,251,36
6431,53.00,251,37
6432,121.00,251,38
6433,132.00,251,39
6434,91.99,251,40
6435,2.43,251,41
6436,4.84,251,42
6437,16.40,252,1
6438,22.15,252,2
6439,87.20,252,3
6440,73.33,252,4
6441,64.10,252,5
6442,34.19,252,6
6443,52.45,252,7
6444,68.30,252,8
6445,91.98,252,9
6446,34.31,252,10
6447,80.27,252,11
6448,44.83,252,12
6449,54.97,252,13
6450,21.58,252,14
6451,94.53,252,15
6452,66.48,252,16
6453,57.24,252,17
6454,39.37,252,18
6455,6.84,252,19
6456,91.42,252,20
6457,94.19,252,21
6458,5.80,252,22
6459,38.21,252,23
6460,71.25,252,24
6461,4.45,252,25
6462,1.54,252,27
6463,7.00,252,28
6464,3.00,252,29
6465,4.00,252,30
6466,2.00,252,31
6467,1.00,252,32
6468,17.00,252,33
6469,0.00,252,34
6470,0.00,252,35
6471,0.00,252,36
6472,110.00,252,37
6473,141.00,252,38
6474,228.00,252,39
6475,28.16,252,40
6476,3.93,252,41
6477,4.04,252,42
6478,59.37,253,1
6479,71.76,253,2
6480,88.79,253,3
6481,82.59,253,4
6482,69.54,253,5
6483,83.94,253,6
6484,7.37,253,7
6485,15.76,253,8
6486,13.01,253,9
6487,50.40,253,10
6488,82.48,253,11
6489,7.03,253,12
6490,50.42,253,13
6491,94.28,253,14
6492,46.43,253,15
6493,42.98,253,16
6494,62.73,253,17
6495,49.70,253,18
6496,5.85,253,19
6497,39.79,253,20
6498,58.15,253,21
6499,6.49,253,22
6500,60.65,253,23
6501,54.17,253,24
6502,3.73,253,25
6503,3.45,253,27
6504,4.00,253,28
6505,2.00,253,29
6506,4.00,253,30
6507,17.00,253,31
6508,2.00,253,32
6509,10.00,253,33
6510,0.00,253,34
6511,0.00,253,35
6512,0.00,253,36
6513,177.00,253,37
6514,176.00,253,38
6515,248.00,253,39
6516,70.00,253,40
6517,2.21,253,41
6518,4.95,253,42
6519,81.96,254,1
6520,36.96,254,2
6521,29.96,254,3
6522,57.69,254,4
6523,69.57,254,5
6524,13.10,254,6
6525,32.44,254,7
6526,73.09,254,8
6527,38.36,254,9
6528,83.69,254,10
6529,61.73,254,11
6530,15.16,254,12
6531,33.49,254,13
6532,0.71,254,14
6533,82.00,254,15
6534,69.52,254,16
6535,2.84,254,17
6536,43.66,254,18
6537,5.26,254,19
6538,5.34,254,20
6539,23.20,254,21
6540,5.58,254,22
6541,2.09,254,23
6542,36.90,254,24
6543,3.51,254,25
6544,1.70,254,27
6545,9.00,254,28
6546,3.00,254,29
6547,8.00,254,30
6548,19.00,254,31
6549,14.00,254,32
6550,8.00,254,33
6551,0.00,254,34
6552,0.00,254,35
6553,0.00,254,36
6554,192.00,254,37
6555,219.00,254,38
6556,63.00,254,39
6557,11.73,254,40
6558,3.74,254,41
6559,5.47,254,42
6560,8.17,255,1
6561,31.82,255,2
6562,51.48,255,3
6563,24.17,255,4
6564,58.49,255,5
6565,63.72,255,6
6566,83.13,255,7
6567,32.26,255,8
6568,65.71,255,9
6569,18.85,255,10
6570,47.19,255,11
6571,37.32,255,12
6572,73.07,255,13
6573,18.09,255,14
6574,45.76,255,15
6575,27.96,255,16
6576,93.80,255,17
6577,26.34,255,18
6578,6.64,255,19
6579,1.57,255,20
6580,67.21,255,21
6581,5.95,255,22
6582,87.80,255,23
6583,2.23,255,24
6584,5.41,255,25
6585,5.32,255,27
6586,2.00,255,28
6587,10.00,255,29
6588,7.00,255,30
6589,12.00,255,31
6590,13.00,255,32
6591,1.00,255,33
6592,0.00,255,34
6593,0.00,255,35
6594,0.00,255,36
6595,85.00,255,37
6596,196.00,255,38
6597,67.00,255,39
6598,73.16,255,40
6599,5.32,255,41
6600,4.23,255,42
6601,22.28,256,1
6602,12.62,256,2
6603,60.05,256,3
6604,30.50,256,4
6605,30.28,256,5
6606,83.94,256,6
6607,65.73,256,7
6608,30.91,256,8
6609,45.02,256,9
6610,63.96,256,10
6611,47.21,256,11
6612,36.94,256,12
6613,17.10,256,13
6614,83.38,256,14
6615,84.33,256,15
6616,60.32,256,16
6617,1.73,256,17
6618,56.32,256,18
6619,6.75,256,19
6620,51.91,256,20
6621,37.36,256,21
6622,6.85,256,22
6623,86.58,256,23
6624,68.70,256,24
6625,3.85,256,25
6626,1.17,256,27
6627,1.00,256,28
6628,6.00,256,29
6629,9.00,256,30
6630,8.00,256,31
6631,10.00,256,32
6632,13.00,256,33
6633,0.00,256,34
6634,0.00,256,35
6635,0.00,256,36
6636,73.00,256,37
6637,128.00,256,38
6638,177.00,256,39
6639,63.56,256,40
6640,1.02,256,41
6641,4.51,256,42
6642,32.04,257,1
6643,92.66,257,2
6644,2.01,257,3
6645,51.96,257,4
6646,99.48,257,5
6647,84.59,257,6
6648,68.32,257,7
6649,46.29,257,8
6650,8.43,257,9
6651,87.47,257,10
6652,47.23,257,11
6653,45.84,257,12
6654,76.86,257,13
6655,16.27,257,14
6656,5.61,257,15
6657,66.34,257,16
6658,87.66,257,17
6659,34.31,257,18
6660,6.05,257,19
6661,97.05,257,20
6662,86.52,257,21
6663,5.46,257,22
6664,63.08,257,23
6665,51.00,257,24
6666,2.74,257,25
6667,4.22,257,27
6668,10.00,257,28
6669,1.00,257,29
6670,8.00,257,30
6671,7.00,257,31
6672,13.00,257,32
6673,3.00,257,33
6674,0.00,257,34
6675,0.00,257,35
6676,0.00,257,36
6677,76.00,257,37
6678,201.00,257,38
6679,113.00,257,39
6680,33.09,257,40
6681,2.34,257,41
6682,5.94,257,42
6683,76.80,258,1
6684,9.64,258,2
6685,79.60,258,3
6686,95.83,258,4
6687,35.03,258,5
6688,96.99,258,6
6689,66.11,258,7
6690,0.94,258,8
6691,0.38,258,9
6692,76.40,258,10
6693,26.66,258,11
6694,2.65,258,12
6695,45.84,258,13
6696,30.88,258,14
6697,64.24,258,15
6698,47.83,258,16
6699,34.87,258,17
6700,52.83,258,18
6701,6.84,258,19
6702,31.48,258,20
6703,93.49,258,21
6704,5.37,258,22
6705,2.15,258,23
6706,27.13,258,24
6707,3.66,258,25
6708,4.16,258,27
6709,9.00,258,28
6710,9.00,258,29
6711,8.00,258,30
6712,11.00,258,31
6713,6.00,258,32
6714,7.00,258,33
6715,0.00,258,34
6716,0.00,258,35
6717,0.00,258,36
6718,208.00,258,37
6719,82.00,258,38
6720,51.00,258,39
6721,83.46,258,40
6722,2.64,258,41
6723,2.91,258,42
6724,80.03,259,1
6725,28.96,259,2
6726,12.24,259,3
6727,75.15,259,4
6728,56.55,259,5
6729,41.96,259,6
6730,89.73,259,7
6731,14.19,259,8
6732,2.56,259,9
6733,63.33,259,10
6734,30.53,259,11
6735,64.31,259,12
6736,35.74,259,13
6737,74.82,259,14
6738,80.44,259,15
6739,72.87,259,16
6740,82.44,259,17
6741,62.13,259,18
6742,5.33,259,19
6743,28.97,259,20
6744,95.49,259,21
6745,6.85,259,22
6746,88.24,259,23
6747,35.33,259,24
6748,1.59,259,25
6749,2.55,259,27
6750,7.00,259,28
6751,10.00,259,29
6752,2.00,259,30
6753,3.00,259,31
6754,18.00,259,32
6755,12.00,259,33
6756,0.00,259,34
6757,0.00,259,35
6758,0.00,259,36
6759,83.00,259,37
6760,95.00,259,38
6761,52.00,259,39
6762,53.22,259,40
6763,1.23,259,41
6764,2.40,259,42
6765,12.63,260,1
6766,12.89,260,2
6767,36.88,260,3
6768,74.93,260,4
6769,78.86,260,5
6770,11.59,260,6
6771,33.72,260,7
6772,42.09,260,8
6773,58.96,260,9
6774,40.35,260,10
6775,74.37,260,11
6776,95.91,260,12
6777,43.63,260,13
6778,0.80,260,14
6779,78.56,260,15
6780,52.46,260,16
6781,10.08,260,17
6782,10.35,260,18
6783,6.39,260,19
6784,51.44,260,20
6785,84.67,260,21
6786,6.07,260,22
6787,81.53,260,23
6788,41.67,260,24
6789,2.10,260,25
6790,4.62,260,27
6791,9.00,260,28
6792,6.00,260,29
6793,1.00,260,30
6794,18.00,260,31
6795,11.00,260,32
6796,8.00,260,33
6797,0.00,260,34
6798,0.00,260,35
6799,0.00,260,36
6800,239.00,260,37
6801,103.00,260,38
6802,135.00,260,39
6803,40.74,260,40
6804,4.52,260,41
6805,5.42,260,42
6806,33.35,261,1
6807,90.16,261,2
6808,68.22,261,3
6809,22.90,261,4
6810,98.89,261,5
6811,67.59,261,6
6812,44.35,261,7
6813,71.75,261,8
6814,43.30,261,9
6815,60.02,261,10
6816,39.17,261,11
6817,44.96,261,12
6818,75.56,261,13
6819,11.62,261,14
6820,93.72,261,15
6821,78.78,261,16
6822,11.13,261,17
6823,68.80,261,18
6824,6.28,261,19
6825,88.41,261,20
6826,52.48,261,21
6827,6.27,261,22
6828,83.97,261,23
6829,46.64,261,24
6830,1.65,261,25
6831,5.52,261,27
6832,2.00,261,28
6833,8.00,261,29
6834,1.00,261,30
6835,8.00,261,31
6836,7.00,261,32
6837,18.00,261,33
6838,0.00,261,34
6839,0.00,261,35
6840,0.00,261,36
6841,174.00,261,37
6842,192.00,261,38
6843,195.00,261,39
6844,50.91,261,40
6845,1.20,261,41
6846,3.07,261,42
6847,86.41,262,1
6848,52.92,262,2
6849,43.09,262,3
6850,94.34,262,4
6851,31.98,262,5
6852,91.12,262,6
6853,79.07,262,7
6854,31.37,262,8
6855,86.09,262,9
6856,24.70,262,10
6857,9.27,262,11
6858,57.36,262,12
6859,7.82,262,13
6860,98.46,262,14
6861,79.82,262,15
6862,62.34,262,16
6863,4.89,262,17
6864,62.48,262,18
6865,6.64,262,19
6866,72.27,262,20
6867,25.62,262,21
6868,5.16,262,22
6869,72.69,262,23
6870,12.32,262,24
6871,5.32,262,25
6872,3.42,262,27
6873,7.00,262,28
6874,6.00,262,29
6875,5.00,262,30
6876,14.00,262,31
6877,12.00,262,32
6878,4.00,262,33
6879,0.00,262,34
6880,0.00,262,35
6881,0.00,262,36
6882,101.00,262,37
6883,193.00,262,38
6884,188.00,262,39
6885,28.71,262,40
6886,5.80,262,41
6887,2.69,262,42
6888,75.56,263,1
6889,54.57,263,2
6890,59.75,263,3
6891,95.05,263,4
6892,68.29,263,5
6893,45.82,263,6
6894,3.82,263,7
6895,54.44,263,8
6896,55.75,263,9
6897,73.71,263,10
6898,85.84,263,11
6899,54.38,263,12
6900,13.59,263,13
6901,50.89,263,14
6902,98.11,263,15
6903,98.09,263,16
6904,44.62,263,17
6905,95.10,263,18
6906,6.95,263,19
6907,60.10,263,20
6908,35.02,263,21
6909,6.19,263,22
6910,11.53,263,23
6911,87.38,263,24
6912,4.33,263,25
6913,5.74,263,27
6914,7.00,263,28
6915,8.00,263,29
6916,5.00,263,30
6917,17.00,263,31
6918,12.00,263,32
6919,14.00,263,33
6920,0.00,263,34
6921,0.00,263,35
6922,0.00,263,36
6923,214.00,263,37
6924,104.00,263,38
6925,238.00,263,39
6926,48.07,263,40
6927,5.01,263,41
6928,3.76,263,42
6929,41.58,264,1
6930,90.26,264,2
6931,51.63,264,3
6932,2.40,264,4
6933,17.53,264,5
6934,44.64,264,6
6935,68.58,264,7
6936,80.85,264,8
6937,39.00,264,9
6938,91.19,264,10
6939,8.43,264,11
6940,52.33,264,12
6941,35.38,264,13
6942,62.17,264,14
6943,62.51,264,15
6944,3.83,264,16
6945,87.73,264,17
6946,56.67,264,18
6947,5.24,264,19
6948,5.63,264,20
6949,70.29,264,21
6950,6.86,264,22
6951,20.27,264,23
6952,31.07,264,24
6953,4.19,264,25
6954,4.95,264,27
6955,3.00,264,28
6956,6.00,264,29
6957,1.00,264,30
6958,2.00,264,31
6959,13.00,264,32
6960,5.00,264,33
6961,0.00,264,34
6962,0.00,264,35
6963,0.00,264,36
6964,210.00,264,37
6965,126.00,264,38
6966,60.00,264,39
6967,96.49,264,40
6968,3.55,264,41
6969,5.98,264,42
6970,70.16,265,1
6971,42.59,265,2
6972,79.63,265,3
6973,84.17,265,4
6974,49.61,265,5
6975,83.91,265,6
6976,63.50,265,7
6977,40.78,265,8
6978,61.76,265,9
6979,98.04,265,10
6980,66.73,265,11
6981,76.71,265,12
6982,75.72,265,13
6983,13.62,265,14
6984,37.89,265,15
6985,58.93,265,16
6986,38.06,265,17
6987,39.50,265,18
6988,6.25,265,19
6989,54.12,265,20
6990,73.14,265,21
6991,5.54,265,22
6992,64.94,265,23
6993,6.76,265,24
6994,2.09,265,25
6995,1.87,265,27
6996,7.00,265,28
6997,3.00,265,29
6998,3.00,265,30
6999,8.00,265,31
7000,4.00,265,32
7001,14.00,265,33
7002,0.00,265,34
7003,0.00,265,35
7004,0.00,265,36
7005,206.00,265,37
7006,122.00,265,38
7007,241.00,265,39
7008,3.30,265,40
